Product,duration,day,month,year,start_time,end_time,event_hours,block_cat
CBP 1-4 DO,4,7,10,2014,15,19,"[15, 16, 17, 18]",2
CBP 1-4 DO,4,7,10,2014,15,19,"[15, 16, 17, 18]",3
CBP 1-4 DO,4,7,10,2014,15,19,"[15, 16, 17, 18]",4
CBP 1-4 DO,4,7,10,2014,15,19,"[15, 16, 17, 18]",5
CBP 1-4 DO,4,7,10,2014,15,19,"[15, 16, 17, 18]",6
CBP 1-4 DA,2,13,10,2014,17,19,"[17, 18]",1
CBP 1-4 DA,2,13,10,2014,17,19,"[17, 18]",2
CBP 1-4 DA,2,13,10,2014,17,19,"[17, 18]",3
CBP 1-4 DA,2,13,10,2014,17,19,"[17, 18]",4
CBP 1-4 DA,2,13,10,2014,17,19,"[17, 18]",5
CBP 1-4 DA,2,13,10,2014,17,19,"[17, 18]",6
CBP 2-6 DA,2,13,10,2014,17,19,"[17, 18]",5
CBP 1-4 DA,1,27,10,2014,18,19,[18],1
CBP 1-4 DA,1,27,10,2014,18,19,[18],2
CBP 1-4 DA,1,27,10,2014,18,19,[18],3
CBP 1-4 DA,1,27,10,2014,18,19,[18],4
CBP 1-4 DA,1,27,10,2014,18,19,[18],5
CBP 1-4 DA,1,27,10,2014,18,19,[18],6
CBP 1-4 DA,1,29,10,2014,18,19,[18],1
CBP 1-4 DA,1,29,10,2014,18,19,[18],2
CBP 1-4 DA,1,29,10,2014,18,19,[18],3
CBP 1-4 DA,1,29,10,2014,18,19,[18],4
CBP 1-4 DA,1,29,10,2014,18,19,[18],5
CBP 1-4 DA,1,29,10,2014,18,19,[18],6
CBP 1-4 DA,1,4,11,2014,18,19,[18],1
CBP 1-4 DA,1,4,11,2014,18,19,[18],2
CBP 1-4 DA,1,4,11,2014,18,19,[18],3
CBP 1-4 DA,1,4,11,2014,18,19,[18],4
CBP 1-4 DA,1,4,11,2014,18,19,[18],5
CBP 1-4 DA,1,4,11,2014,18,19,[18],6
CBP 1-4 DA,2,5,11,2014,17,19,"[17, 18]",1
CBP 1-4 DA,2,5,11,2014,17,19,"[17, 18]",2
CBP 1-4 DA,2,5,11,2014,17,19,"[17, 18]",3
CBP 1-4 DA,2,5,11,2014,17,19,"[17, 18]",4
CBP 1-4 DA,2,5,11,2014,17,19,"[17, 18]",5
CBP 1-4 DA,2,5,11,2014,17,19,"[17, 18]",6
CBP 2-6 DA,2,5,11,2014,17,19,"[17, 18]",5
CBP 1-4 DA,3,6,11,2014,16,19,"[16, 17, 18]",1
CBP 1-4 DA,3,6,11,2014,16,19,"[16, 17, 18]",2
CBP 1-4 DA,3,6,11,2014,16,19,"[16, 17, 18]",3
CBP 1-4 DA,3,6,11,2014,16,19,"[16, 17, 18]",4
CBP 1-4 DA,3,6,11,2014,16,19,"[16, 17, 18]",5
CBP 1-4 DA,3,6,11,2014,16,19,"[16, 17, 18]",6
CBP 2-6 DA,3,6,11,2014,16,19,"[16, 17, 18]",5
CBP 1-4 DO,2,6,11,2014,17,19,"[17, 18]",1
CBP 1-4 DO,2,6,11,2014,17,19,"[17, 18]",2
CBP 1-4 DO,2,6,11,2014,17,19,"[17, 18]",3
CBP 1-4 DO,2,6,11,2014,17,19,"[17, 18]",4
CBP 1-4 DO,2,6,11,2014,17,19,"[17, 18]",5
CBP 1-4 DO,2,6,11,2014,17,19,"[17, 18]",6
CBP 1-4 DA,2,7,11,2014,17,19,"[17, 18]",1
CBP 1-4 DA,2,7,11,2014,17,19,"[17, 18]",2
CBP 1-4 DA,2,7,11,2014,17,19,"[17, 18]",3
CBP 1-4 DA,2,7,11,2014,17,19,"[17, 18]",4
CBP 1-4 DA,2,7,11,2014,17,19,"[17, 18]",5
CBP 1-4 DA,2,7,11,2014,17,19,"[17, 18]",6
CBP 2-6 DA,2,7,11,2014,17,19,"[17, 18]",5
CBP 1-4 DA,2,10,11,2014,17,19,"[17, 18]",1
CBP 1-4 DA,2,10,11,2014,17,19,"[17, 18]",2
CBP 1-4 DA,2,10,11,2014,17,19,"[17, 18]",3
CBP 1-4 DA,2,10,11,2014,17,19,"[17, 18]",4
CBP 1-4 DA,2,10,11,2014,17,19,"[17, 18]",5
CBP 1-4 DA,2,10,11,2014,17,19,"[17, 18]",6
CBP 2-6 DA,2,10,11,2014,17,19,"[17, 18]",5
CBP 1-4 DA,2,13,11,2014,17,19,"[17, 18]",1
CBP 1-4 DA,2,13,11,2014,17,19,"[17, 18]",2
CBP 1-4 DA,2,13,11,2014,17,19,"[17, 18]",3
CBP 1-4 DA,2,13,11,2014,17,19,"[17, 18]",4
CBP 1-4 DA,2,13,11,2014,17,19,"[17, 18]",5
CBP 1-4 DA,2,13,11,2014,17,19,"[17, 18]",6
CBP 2-6 DA,2,13,11,2014,17,19,"[17, 18]",5
CBP 1-4 DA,1,20,11,2014,17,18,[17],1
CBP 1-4 DA,1,20,11,2014,17,18,[17],2
CBP 1-4 DA,1,20,11,2014,17,18,[17],3
CBP 1-4 DA,1,20,11,2014,17,18,[17],4
CBP 1-4 DA,1,20,11,2014,17,18,[17],5
CBP 1-4 DA,1,20,11,2014,17,18,[17],6
CBP 1-4 DA,1,2,12,2014,17,18,[17],1
CBP 1-4 DA,1,2,12,2014,17,18,[17],2
CBP 1-4 DA,1,2,12,2014,17,18,[17],3
CBP 1-4 DA,1,2,12,2014,17,18,[17],4
CBP 1-4 DA,1,2,12,2014,17,18,[17],5
CBP 1-4 DA,1,2,12,2014,17,18,[17],6
CBP 1-4 DA,1,3,12,2014,17,18,[17],1
CBP 1-4 DA,1,3,12,2014,17,18,[17],2
CBP 1-4 DA,1,3,12,2014,17,18,[17],3
CBP 1-4 DA,1,3,12,2014,17,18,[17],4
CBP 1-4 DA,1,3,12,2014,17,18,[17],5
CBP 1-4 DA,1,3,12,2014,17,18,[17],6
CBP 1-4 DA,1,5,12,2014,17,18,[17],1
CBP 1-4 DA,1,5,12,2014,17,18,[17],2
CBP 1-4 DA,1,5,12,2014,17,18,[17],3
CBP 1-4 DA,1,5,12,2014,17,18,[17],4
CBP 1-4 DA,1,5,12,2014,17,18,[17],5
CBP 1-4 DA,1,5,12,2014,17,18,[17],6
CBP 1-4 DA,1,8,12,2014,17,18,[17],1
CBP 1-4 DA,1,8,12,2014,17,18,[17],2
CBP 1-4 DA,1,8,12,2014,17,18,[17],3
CBP 1-4 DA,1,8,12,2014,17,18,[17],4
CBP 1-4 DA,1,8,12,2014,17,18,[17],5
CBP 1-4 DA,1,8,12,2014,17,18,[17],6
CBP 1-4 DA,1,29,12,2014,17,18,[17],1
CBP 1-4 DA,1,29,12,2014,17,18,[17],2
CBP 1-4 DA,1,29,12,2014,17,18,[17],3
CBP 1-4 DA,1,29,12,2014,17,18,[17],4
CBP 1-4 DA,1,29,12,2014,17,18,[17],5
CBP 1-4 DA,1,29,12,2014,17,18,[17],6
CBP 1-4 DA,1,14,1,2015,17,18,[17],1
CBP 1-4 DA,1,14,1,2015,17,18,[17],2
CBP 1-4 DA,1,14,1,2015,17,18,[17],3
CBP 1-4 DA,1,14,1,2015,17,18,[17],4
CBP 1-4 DA,1,14,1,2015,17,18,[17],5
CBP 1-4 DA,1,14,1,2015,17,18,[17],6
CBP 1-4 DA,1,29,1,2015,17,18,[17],1
CBP 1-4 DA,1,29,1,2015,17,18,[17],2
CBP 1-4 DA,1,29,1,2015,17,18,[17],3
CBP 1-4 DA,1,29,1,2015,17,18,[17],4
CBP 1-4 DA,1,29,1,2015,17,18,[17],5
CBP 1-4 DA,1,29,1,2015,17,18,[17],6
CBP 1-4 DA,2,30,1,2015,17,19,"[17, 18]",1
CBP 1-4 DA,2,30,1,2015,17,19,"[17, 18]",2
CBP 1-4 DA,2,30,1,2015,17,19,"[17, 18]",3
CBP 1-4 DA,2,30,1,2015,17,19,"[17, 18]",4
CBP 1-4 DA,2,30,1,2015,17,19,"[17, 18]",5
CBP 1-4 DA,2,30,1,2015,17,19,"[17, 18]",6
CBP 2-6 DA,2,30,1,2015,17,19,"[17, 18]",1
CBP 2-6 DA,2,30,1,2015,17,19,"[17, 18]",5
CBP 1-4 DA,2,2,2,2015,17,19,"[17, 18]",1
CBP 1-4 DA,2,2,2,2015,17,19,"[17, 18]",2
CBP 1-4 DA,2,2,2,2015,17,19,"[17, 18]",3
CBP 1-4 DA,2,2,2,2015,17,19,"[17, 18]",4
CBP 1-4 DA,2,2,2,2015,17,19,"[17, 18]",5
CBP 1-4 DA,2,2,2,2015,17,19,"[17, 18]",6
CBP 2-6 DA,2,2,2,2015,17,19,"[17, 18]",1
CBP 2-6 DA,2,2,2,2015,17,19,"[17, 18]",5
CBP 1-4 DA,2,3,2,2015,17,19,"[17, 18]",1
CBP 1-4 DA,2,3,2,2015,17,19,"[17, 18]",2
CBP 1-4 DA,2,3,2,2015,17,19,"[17, 18]",3
CBP 1-4 DA,2,3,2,2015,17,19,"[17, 18]",4
CBP 1-4 DA,2,3,2,2015,17,19,"[17, 18]",5
CBP 1-4 DA,2,3,2,2015,17,19,"[17, 18]",6
CBP 2-6 DA,2,3,2,2015,17,19,"[17, 18]",1
CBP 2-6 DA,2,3,2,2015,17,19,"[17, 18]",5
CBP 1-4 DA,1,4,2,2015,18,19,[18],1
CBP 1-4 DA,1,4,2,2015,18,19,[18],2
CBP 1-4 DA,1,4,2,2015,18,19,[18],3
CBP 1-4 DA,1,4,2,2015,18,19,[18],4
CBP 1-4 DA,1,4,2,2015,18,19,[18],5
CBP 1-4 DA,1,4,2,2015,18,19,[18],6
CBP 1-4 DA,1,5,2,2015,18,19,[18],1
CBP 1-4 DA,1,5,2,2015,18,19,[18],2
CBP 1-4 DA,1,5,2,2015,18,19,[18],3
CBP 1-4 DA,1,5,2,2015,18,19,[18],4
CBP 1-4 DA,1,5,2,2015,18,19,[18],5
CBP 1-4 DA,1,5,2,2015,18,19,[18],6
CBP 1-4 DA,2,9,2,2015,17,19,"[17, 18]",1
CBP 1-4 DA,2,9,2,2015,17,19,"[17, 18]",2
CBP 1-4 DA,2,9,2,2015,17,19,"[17, 18]",3
CBP 1-4 DA,2,9,2,2015,17,19,"[17, 18]",4
CBP 1-4 DA,2,9,2,2015,17,19,"[17, 18]",5
CBP 1-4 DA,2,9,2,2015,17,19,"[17, 18]",6
CBP 2-6 DA,2,9,2,2015,17,19,"[17, 18]",1
CBP 2-6 DA,2,9,2,2015,17,19,"[17, 18]",5
CBP 1-4 DA,1,10,2,2015,18,19,[18],1
CBP 1-4 DA,1,10,2,2015,18,19,[18],2
CBP 1-4 DA,1,10,2,2015,18,19,[18],3
CBP 1-4 DA,1,10,2,2015,18,19,[18],4
CBP 1-4 DA,1,10,2,2015,18,19,[18],5
CBP 1-4 DA,1,10,2,2015,18,19,[18],6
CBP 1-4 DA,1,11,2,2015,18,19,[18],1
CBP 1-4 DA,1,11,2,2015,18,19,[18],2
CBP 1-4 DA,1,11,2,2015,18,19,[18],3
CBP 1-4 DA,1,11,2,2015,18,19,[18],4
CBP 1-4 DA,1,11,2,2015,18,19,[18],5
CBP 1-4 DA,1,11,2,2015,18,19,[18],6
CBP 1-4 DA,1,17,2,2015,18,19,[18],1
CBP 1-4 DA,1,17,2,2015,18,19,[18],2
CBP 1-4 DA,1,17,2,2015,18,19,[18],3
CBP 1-4 DA,1,17,2,2015,18,19,[18],4
CBP 1-4 DA,1,17,2,2015,18,19,[18],5
CBP 1-4 DA,1,17,2,2015,18,19,[18],6
CBP 1-4 DA,1,18,2,2015,18,19,[18],1
CBP 1-4 DA,1,18,2,2015,18,19,[18],2
CBP 1-4 DA,1,18,2,2015,18,19,[18],3
CBP 1-4 DA,1,18,2,2015,18,19,[18],4
CBP 1-4 DA,1,18,2,2015,18,19,[18],5
CBP 1-4 DA,1,18,2,2015,18,19,[18],6
CBP 1-4 DO,4,8,6,2015,14,18,"[14, 15, 16, 17]",1
CBP 1-4 DO,4,8,6,2015,14,18,"[14, 15, 16, 17]",2
CBP 1-4 DO,4,8,6,2015,14,18,"[14, 15, 16, 17]",3
CBP 1-4 DO,4,8,6,2015,14,18,"[14, 15, 16, 17]",4
CBP 1-4 DO,4,8,6,2015,14,18,"[14, 15, 16, 17]",5
CBP 1-4 DO,4,8,6,2015,14,18,"[14, 15, 16, 17]",6
CBP 2-6 DO,5,8,6,2015,14,19,"[14, 15, 16, 17, 18]",1
CBP 2-6 DO,5,8,6,2015,14,19,"[14, 15, 16, 17, 18]",2
CBP 2-6 DO,5,8,6,2015,14,19,"[14, 15, 16, 17, 18]",3
CBP 2-6 DO,5,8,6,2015,14,19,"[14, 15, 16, 17, 18]",4
CBP 2-6 DO,5,8,6,2015,14,19,"[14, 15, 16, 17, 18]",5
CBP 2-6 DO,5,8,6,2015,14,19,"[14, 15, 16, 17, 18]",6
CBP 2-6 DO,6,9,6,2015,13,19,"[13, 14, 15, 16, 17, 18]",1
CBP 2-6 DO,6,9,6,2015,13,19,"[13, 14, 15, 16, 17, 18]",2
CBP 2-6 DO,6,9,6,2015,13,19,"[13, 14, 15, 16, 17, 18]",3
CBP 2-6 DO,6,9,6,2015,13,19,"[13, 14, 15, 16, 17, 18]",4
CBP 2-6 DO,6,9,6,2015,13,19,"[13, 14, 15, 16, 17, 18]",5
CBP 2-6 DO,6,9,6,2015,13,19,"[13, 14, 15, 16, 17, 18]",6
CBP 1-4 DO,4,9,6,2015,14,18,"[14, 15, 16, 17]",1
CBP 1-4 DO,4,9,6,2015,14,18,"[14, 15, 16, 17]",2
CBP 1-4 DO,4,9,6,2015,14,18,"[14, 15, 16, 17]",3
CBP 1-4 DO,4,9,6,2015,14,18,"[14, 15, 16, 17]",4
CBP 1-4 DO,4,9,6,2015,14,18,"[14, 15, 16, 17]",5
CBP 1-4 DO,4,9,6,2015,14,18,"[14, 15, 16, 17]",6
CBP 1-4 DO,3,18,6,2015,16,19,"[16, 17, 18]",4
CBP 2-6 DO,3,18,6,2015,16,19,"[16, 17, 18]",4
CBP 2-6 DO,5,25,6,2015,14,19,"[14, 15, 16, 17, 18]",1
CBP 2-6 DO,5,25,6,2015,14,19,"[14, 15, 16, 17, 18]",2
CBP 2-6 DO,5,25,6,2015,14,19,"[14, 15, 16, 17, 18]",3
CBP 2-6 DO,5,25,6,2015,14,19,"[14, 15, 16, 17, 18]",4
CBP 2-6 DO,5,25,6,2015,14,19,"[14, 15, 16, 17, 18]",5
CBP 2-6 DO,5,25,6,2015,14,19,"[14, 15, 16, 17, 18]",6
CBP 1-4 DO,4,25,6,2015,15,19,"[15, 16, 17, 18]",1
CBP 1-4 DO,4,25,6,2015,15,19,"[15, 16, 17, 18]",2
CBP 1-4 DO,4,25,6,2015,15,19,"[15, 16, 17, 18]",3
CBP 1-4 DO,4,25,6,2015,15,19,"[15, 16, 17, 18]",4
CBP 1-4 DO,4,25,6,2015,15,19,"[15, 16, 17, 18]",5
CBP 1-4 DO,4,25,6,2015,15,19,"[15, 16, 17, 18]",6
CBP 1-4 DA,3,26,6,2015,16,19,"[16, 17, 18]",1
CBP 1-4 DA,3,26,6,2015,16,19,"[16, 17, 18]",2
CBP 1-4 DA,3,26,6,2015,16,19,"[16, 17, 18]",3
CBP 1-4 DA,3,26,6,2015,16,19,"[16, 17, 18]",4
CBP 1-4 DA,3,26,6,2015,16,19,"[16, 17, 18]",5
CBP 1-4 DA,3,26,6,2015,16,19,"[16, 17, 18]",6
CBP 1-4 DO,3,26,6,2015,16,19,"[16, 17, 18]",1
CBP 1-4 DO,3,26,6,2015,16,19,"[16, 17, 18]",2
CBP 1-4 DO,3,26,6,2015,16,19,"[16, 17, 18]",3
CBP 1-4 DO,3,26,6,2015,16,19,"[16, 17, 18]",4
CBP 1-4 DO,3,26,6,2015,16,19,"[16, 17, 18]",5
CBP 1-4 DO,3,26,6,2015,16,19,"[16, 17, 18]",6
CBP 2-6 DO,3,26,6,2015,16,19,"[16, 17, 18]",1
CBP 2-6 DO,3,26,6,2015,16,19,"[16, 17, 18]",2
CBP 2-6 DO,3,26,6,2015,16,19,"[16, 17, 18]",3
CBP 2-6 DO,3,26,6,2015,16,19,"[16, 17, 18]",4
CBP 2-6 DO,3,26,6,2015,16,19,"[16, 17, 18]",5
CBP 2-6 DO,3,26,6,2015,16,19,"[16, 17, 18]",6
CBP 2-6 DO,3,29,6,2015,16,19,"[16, 17, 18]",1
CBP 2-6 DO,3,29,6,2015,16,19,"[16, 17, 18]",2
CBP 2-6 DO,3,29,6,2015,16,19,"[16, 17, 18]",3
CBP 2-6 DO,3,29,6,2015,16,19,"[16, 17, 18]",4
CBP 2-6 DO,3,29,6,2015,16,19,"[16, 17, 18]",5
CBP 2-6 DO,3,29,6,2015,16,19,"[16, 17, 18]",6
CBP 1-4 DA,1,29,6,2015,18,19,[18],1
CBP 1-4 DA,1,29,6,2015,18,19,[18],2
CBP 1-4 DA,1,29,6,2015,18,19,[18],3
CBP 1-4 DA,1,29,6,2015,18,19,[18],4
CBP 1-4 DA,1,29,6,2015,18,19,[18],5
CBP 1-4 DA,1,29,6,2015,18,19,[18],6
CBP 1-4 DO,1,29,6,2015,18,19,[18],1
CBP 1-4 DO,1,29,6,2015,18,19,[18],2
CBP 1-4 DO,1,29,6,2015,18,19,[18],3
CBP 1-4 DO,1,29,6,2015,18,19,[18],4
CBP 1-4 DO,1,29,6,2015,18,19,[18],5
CBP 1-4 DO,1,29,6,2015,18,19,[18],6
CBP 1-4 DA,4,30,6,2015,15,19,"[15, 16, 17, 18]",1
CBP 1-4 DA,4,30,6,2015,15,19,"[15, 16, 17, 18]",2
CBP 1-4 DA,4,30,6,2015,15,19,"[15, 16, 17, 18]",3
CBP 1-4 DA,4,30,6,2015,15,19,"[15, 16, 17, 18]",4
CBP 1-4 DA,4,30,6,2015,15,19,"[15, 16, 17, 18]",5
CBP 1-4 DA,4,30,6,2015,15,19,"[15, 16, 17, 18]",6
CBP 1-4 DO,4,30,6,2015,15,19,"[15, 16, 17, 18]",1
CBP 1-4 DO,4,30,6,2015,15,19,"[15, 16, 17, 18]",2
CBP 1-4 DO,4,30,6,2015,15,19,"[15, 16, 17, 18]",3
CBP 1-4 DO,4,30,6,2015,15,19,"[15, 16, 17, 18]",4
CBP 1-4 DO,4,30,6,2015,15,19,"[15, 16, 17, 18]",5
CBP 1-4 DO,4,30,6,2015,15,19,"[15, 16, 17, 18]",6
CBP 2-6 DO,4,30,6,2015,15,19,"[15, 16, 17, 18]",1
CBP 2-6 DO,4,30,6,2015,15,19,"[15, 16, 17, 18]",2
CBP 2-6 DO,4,30,6,2015,15,19,"[15, 16, 17, 18]",3
CBP 2-6 DO,4,30,6,2015,15,19,"[15, 16, 17, 18]",4
CBP 2-6 DO,4,30,6,2015,15,19,"[15, 16, 17, 18]",5
CBP 2-6 DO,4,30,6,2015,15,19,"[15, 16, 17, 18]",6
CBP 2-6 DO,6,1,7,2015,13,19,"[13, 14, 15, 16, 17, 18]",1
CBP 2-6 DO,6,1,7,2015,13,19,"[13, 14, 15, 16, 17, 18]",2
CBP 2-6 DO,6,1,7,2015,13,19,"[13, 14, 15, 16, 17, 18]",3
CBP 2-6 DO,6,1,7,2015,13,19,"[13, 14, 15, 16, 17, 18]",4
CBP 2-6 DO,6,1,7,2015,13,19,"[13, 14, 15, 16, 17, 18]",5
CBP 2-6 DO,6,1,7,2015,13,19,"[13, 14, 15, 16, 17, 18]",6
CBP 1-4 DA,4,1,7,2015,15,19,"[15, 16, 17, 18]",1
CBP 1-4 DA,4,1,7,2015,15,19,"[15, 16, 17, 18]",2
CBP 1-4 DA,4,1,7,2015,15,19,"[15, 16, 17, 18]",3
CBP 1-4 DA,4,1,7,2015,15,19,"[15, 16, 17, 18]",4
CBP 1-4 DA,4,1,7,2015,15,19,"[15, 16, 17, 18]",5
CBP 1-4 DA,4,1,7,2015,15,19,"[15, 16, 17, 18]",6
CBP 1-4 DO,4,1,7,2015,15,19,"[15, 16, 17, 18]",1
CBP 1-4 DO,4,1,7,2015,15,19,"[15, 16, 17, 18]",2
CBP 1-4 DO,4,1,7,2015,15,19,"[15, 16, 17, 18]",3
CBP 1-4 DO,4,1,7,2015,15,19,"[15, 16, 17, 18]",4
CBP 1-4 DO,4,1,7,2015,15,19,"[15, 16, 17, 18]",5
CBP 1-4 DO,4,1,7,2015,15,19,"[15, 16, 17, 18]",6
CBP 1-4 DA,2,2,7,2015,16,18,"[16, 17]",1
CBP 1-4 DA,2,2,7,2015,16,18,"[16, 17]",2
CBP 1-4 DA,2,2,7,2015,16,18,"[16, 17]",3
CBP 1-4 DA,2,2,7,2015,16,18,"[16, 17]",4
CBP 1-4 DA,2,2,7,2015,16,18,"[16, 17]",5
CBP 1-4 DA,2,2,7,2015,16,18,"[16, 17]",6
CBP 1-4 DO,2,2,7,2015,16,18,"[16, 17]",1
CBP 1-4 DO,2,2,7,2015,16,18,"[16, 17]",2
CBP 1-4 DO,2,2,7,2015,16,18,"[16, 17]",3
CBP 1-4 DO,2,2,7,2015,16,18,"[16, 17]",4
CBP 1-4 DO,2,2,7,2015,16,18,"[16, 17]",5
CBP 1-4 DO,2,2,7,2015,16,18,"[16, 17]",6
CBP 2-6 DO,2,2,7,2015,16,18,"[16, 17]",1
CBP 2-6 DO,2,2,7,2015,16,18,"[16, 17]",2
CBP 2-6 DO,2,2,7,2015,16,18,"[16, 17]",3
CBP 2-6 DO,2,2,7,2015,16,18,"[16, 17]",4
CBP 2-6 DO,2,2,7,2015,16,18,"[16, 17]",5
CBP 2-6 DO,2,2,7,2015,16,18,"[16, 17]",6
CBP 1-4 DA,1,22,7,2015,15,16,[15],5
CBP 1-4 DO,1,22,7,2015,15,16,[15],5
CBP 1-4 DA,3,28,7,2015,16,19,"[16, 17, 18]",6
CBP 1-4 DO,3,28,7,2015,16,19,"[16, 17, 18]",6
CBP 2-6 DO,3,28,7,2015,16,19,"[16, 17, 18]",6
CBP 1-4 DA,1,28,7,2015,17,18,[17],4
CBP 1-4 DO,1,28,7,2015,17,18,[17],4
CBP 1-4 DA,2,28,7,2015,17,19,"[17, 18]",1
CBP 1-4 DA,2,28,7,2015,17,19,"[17, 18]",2
CBP 1-4 DA,2,28,7,2015,17,19,"[17, 18]",3
CBP 1-4 DA,2,28,7,2015,17,19,"[17, 18]",5
CBP 1-4 DO,2,28,7,2015,17,19,"[17, 18]",1
CBP 1-4 DO,2,28,7,2015,17,19,"[17, 18]",2
CBP 1-4 DO,2,28,7,2015,17,19,"[17, 18]",3
CBP 1-4 DO,2,28,7,2015,17,19,"[17, 18]",5
CBP 2-6 DO,2,28,7,2015,17,19,"[17, 18]",1
CBP 2-6 DO,2,28,7,2015,17,19,"[17, 18]",2
CBP 2-6 DO,2,28,7,2015,17,19,"[17, 18]",3
CBP 2-6 DO,2,28,7,2015,17,19,"[17, 18]",5
CBP 1-4 DA,4,29,7,2015,15,19,"[15, 16, 17, 18]",1
CBP 1-4 DA,4,29,7,2015,15,19,"[15, 16, 17, 18]",2
CBP 1-4 DA,4,29,7,2015,15,19,"[15, 16, 17, 18]",3
CBP 1-4 DA,4,29,7,2015,15,19,"[15, 16, 17, 18]",4
CBP 1-4 DA,4,29,7,2015,15,19,"[15, 16, 17, 18]",5
CBP 1-4 DA,4,29,7,2015,15,19,"[15, 16, 17, 18]",6
CBP 1-4 DO,3,29,7,2015,16,19,"[16, 17, 18]",1
CBP 1-4 DO,3,29,7,2015,16,19,"[16, 17, 18]",2
CBP 1-4 DO,3,29,7,2015,16,19,"[16, 17, 18]",3
CBP 1-4 DO,3,29,7,2015,16,19,"[16, 17, 18]",4
CBP 1-4 DO,3,29,7,2015,16,19,"[16, 17, 18]",5
CBP 1-4 DO,3,29,7,2015,16,19,"[16, 17, 18]",6
CBP 2-6 DO,3,29,7,2015,16,19,"[16, 17, 18]",1
CBP 2-6 DO,3,29,7,2015,16,19,"[16, 17, 18]",2
CBP 2-6 DO,3,29,7,2015,16,19,"[16, 17, 18]",3
CBP 2-6 DO,3,29,7,2015,16,19,"[16, 17, 18]",4
CBP 2-6 DO,3,29,7,2015,16,19,"[16, 17, 18]",5
CBP 2-6 DO,3,29,7,2015,16,19,"[16, 17, 18]",6
CBP 1-4 DA,2,30,7,2015,16,18,"[16, 17]",1
CBP 1-4 DA,2,30,7,2015,16,18,"[16, 17]",2
CBP 1-4 DA,2,30,7,2015,16,18,"[16, 17]",3
CBP 1-4 DA,2,30,7,2015,16,18,"[16, 17]",4
CBP 1-4 DA,2,30,7,2015,16,18,"[16, 17]",5
CBP 1-4 DA,2,30,7,2015,16,18,"[16, 17]",6
CBP 1-4 DO,2,30,7,2015,16,18,"[16, 17]",1
CBP 1-4 DO,2,30,7,2015,16,18,"[16, 17]",2
CBP 1-4 DO,2,30,7,2015,16,18,"[16, 17]",3
CBP 1-4 DO,2,30,7,2015,16,18,"[16, 17]",4
CBP 1-4 DO,2,30,7,2015,16,18,"[16, 17]",5
CBP 1-4 DO,2,30,7,2015,16,18,"[16, 17]",6
CBP 2-6 DO,2,30,7,2015,16,18,"[16, 17]",1
CBP 2-6 DO,2,30,7,2015,16,18,"[16, 17]",2
CBP 2-6 DO,2,30,7,2015,16,18,"[16, 17]",3
CBP 2-6 DO,2,30,7,2015,16,18,"[16, 17]",4
CBP 2-6 DO,2,30,7,2015,16,18,"[16, 17]",5
CBP 2-6 DO,2,30,7,2015,16,18,"[16, 17]",6
CBP 1-4 DA,1,31,7,2015,16,17,[16],1
CBP 1-4 DA,1,31,7,2015,16,17,[16],2
CBP 1-4 DA,1,31,7,2015,16,17,[16],3
CBP 1-4 DA,1,31,7,2015,16,17,[16],4
CBP 1-4 DA,1,31,7,2015,16,17,[16],5
CBP 1-4 DA,1,31,7,2015,16,17,[16],6
CBP 1-4 DO,1,31,7,2015,16,17,[16],1
CBP 1-4 DO,1,31,7,2015,16,17,[16],2
CBP 1-4 DO,1,31,7,2015,16,17,[16],3
CBP 1-4 DO,1,31,7,2015,16,17,[16],4
CBP 1-4 DO,1,31,7,2015,16,17,[16],5
CBP 1-4 DO,1,31,7,2015,16,17,[16],6
CBP 1-4 DA,1,3,8,2015,16,17,[16],1
CBP 1-4 DA,1,3,8,2015,16,17,[16],2
CBP 1-4 DA,1,3,8,2015,16,17,[16],3
CBP 1-4 DA,1,3,8,2015,16,17,[16],4
CBP 1-4 DA,1,3,8,2015,16,17,[16],5
CBP 1-4 DA,1,3,8,2015,16,17,[16],6
CBP 1-4 DA,1,6,8,2015,16,17,[16],2
CBP 1-4 DA,1,6,8,2015,16,17,[16],3
CBP 1-4 DA,1,6,8,2015,16,17,[16],4
CBP 1-4 DO,1,6,8,2015,16,17,[16],2
CBP 1-4 DO,1,6,8,2015,16,17,[16],3
CBP 1-4 DO,1,6,8,2015,16,17,[16],4
CBP 1-4 DA,2,6,8,2015,16,18,"[16, 17]",1
CBP 1-4 DA,2,6,8,2015,16,18,"[16, 17]",5
CBP 1-4 DA,2,6,8,2015,16,18,"[16, 17]",6
CBP 1-4 DO,2,6,8,2015,16,18,"[16, 17]",1
CBP 1-4 DO,2,6,8,2015,16,18,"[16, 17]",5
CBP 1-4 DO,2,6,8,2015,16,18,"[16, 17]",6
CBP 2-6 DA,2,6,8,2015,16,18,"[16, 17]",1
CBP 2-6 DO,2,6,8,2015,16,18,"[16, 17]",1
CBP 2-6 DO,2,6,8,2015,16,18,"[16, 17]",5
CBP 2-6 DO,2,6,8,2015,16,18,"[16, 17]",6
CBP 1-4 DA,2,13,8,2015,17,19,"[17, 18]",1
CBP 1-4 DA,2,13,8,2015,17,19,"[17, 18]",2
CBP 1-4 DA,2,13,8,2015,17,19,"[17, 18]",3
CBP 1-4 DA,2,13,8,2015,17,19,"[17, 18]",4
CBP 1-4 DA,2,13,8,2015,17,19,"[17, 18]",5
